3.763104081153869629e-01,3.743636310100555420e-01,3.755994737148284912e-01,3.764805495738983154e-01,3.758898079395294189e-01,3.761600255966186523e-01,3.758172392845153809e-01,3.769502937793731689e-01,3.758508563041687012e-01
3.755778372287750244e-01,3.753733038902282715e-01,3.754905164241790771e-01,3.754422366619110107e-01,3.763434290885925293e-01,3.753265440464019775e-01,3.761716187000274658e-01,3.757730424404144287e-01,3.748283088207244873e-01
3.757905960083007812e-01,3.764255940914154053e-01,3.752859234809875488e-01,3.762689828872680664e-01,3.742468953132629395e-01,3.758872151374816895e-01,3.759604096412658691e-01,3.740244209766387939e-01,3.754808008670806885e-01
3.767857849597930908e-01,3.758082389831542969e-01,3.757404386997222900e-01,3.755421042442321777e-01,3.761287033557891846e-01,3.762658834457397461e-01,3.757099509239196777e-01,3.759106695652008057e-01,3.762285411357879639e-01
3.753771185874938965e-01,3.749334514141082764e-01,3.753570020198822021e-01,3.767629265785217285e-01,3.755639791488647461e-01,3.758930265903472900e-01,3.763807713985443115e-01,3.762282729148864746e-01,3.756745457649230957e-01
