3.762951791286468506e-01,3.758667111396789551e-01,3.752144277095794678e-01,3.751067519187927246e-01,3.753462433815002441e-01
3.749020993709564209e-01,3.759368062019348145e-01,3.759381473064422607e-01,3.759303689002990723e-01,3.770115077495574951e-01
3.755069375038146973e-01,3.747276961803436279e-01,3.761342763900756836e-01,3.763277828693389893e-01,3.758991062641143799e-01
3.769385814666748047e-01,3.756357729434967041e-01,3.750101923942565918e-01,3.754900693893432617e-01,3.754549026489257812e-01
3.757825493812561035e-01,3.758565783500671387e-01,3.757027983665466309e-01,3.761479854583740234e-01,3.739416897296905518e-01
3.757080137729644775e-01,3.752757012844085693e-01,3.759601712226867676e-01,3.748958110809326172e-01,3.757684230804443359e-01
3.754159510135650635e-01,3.766599893569946289e-01,3.758463263511657715e-01,3.753451704978942871e-01,3.757525980472564697e-01
3.764896094799041748e-01,3.767397999763488770e-01,3.765607774257659912e-01,3.753748536109924316e-01,3.757377564907073975e-01
