3.765710294246673584e-01,3.763656616210937500e-01,3.760448694229125977e-01,3.766239881515502930e-01,3.758379220962524414e-01
3.756116628646850586e-01,3.757688999176025391e-01,3.765444755554199219e-01,3.755065500736236572e-01,3.761976659297943115e-01
3.756446242332458496e-01,3.766584396362304688e-01,3.760074973106384277e-01,3.760442435741424561e-01,3.751001060009002686e-01
3.761955797672271729e-01,3.760274648666381836e-01,3.769896328449249268e-01,3.763943314552307129e-01,3.760079145431518555e-01
3.765964806079864502e-01,3.752869367599487305e-01,3.758092820644378662e-01,3.762594163417816162e-01,3.755018711090087891e-01
3.761284351348876953e-01,3.759859502315521240e-01,3.763372302055358887e-01,3.759697377681732178e-01,3.747622072696685791e-01
3.761726915836334229e-01,3.769261837005615234e-01,3.760567307472229004e-01,3.769101798534393311e-01,3.759982585906982422e-01
3.758936524391174316e-01,3.760904669761657715e-01,3.758972883224487305e-01,3.750495612621307373e-01,3.760148882865905762e-01
3.762767016887664795e-01,3.764995336532592773e-01,3.758415281772613525e-01,3.761323988437652588e-01,3.754818737506866455e-01
