3.762341439723968506e-01,3.752929270267486572e-01,3.758737444877624512e-01,3.761664330959320068e-01,3.750296533107757568e-01,3.752432763576507568e-01,3.756983280181884766e-01,3.751858174800872803e-01,3.751527070999145508e-01
3.770180046558380127e-01,3.747707903385162354e-01,3.753665685653686523e-01,3.749021589756011963e-01,3.755926489830017090e-01,3.755824863910675049e-01,3.751033544540405273e-01,3.758992254734039307e-01,3.762542009353637695e-01
3.763308525085449219e-01,3.754005432128906250e-01,3.752645552158355713e-01,3.763603568077087402e-01,3.760506510734558105e-01,3.752844333648681641e-01,3.753672838211059570e-01,3.748557567596435547e-01,3.767360746860504150e-01
3.761365115642547607e-01,3.769884407520294189e-01,3.763680160045623779e-01,3.752290904521942139e-01,3.757077455520629883e-01,3.752013444900512695e-01,3.758508563041687012e-01,3.754001557826995850e-01,3.762638866901397705e-01
3.756746053695678711e-01,3.758330047130584717e-01,3.753634989261627197e-01,3.767131567001342773e-01,3.755456805229187012e-01,3.760368824005126953e-01,3.759333789348602295e-01,3.761646449565887451e-01,3.756968975067138672e-01
3.757978379726409912e-01,3.763136267662048340e-01,3.756034076213836670e-01,3.757646679878234863e-01,3.757556676864624023e-01,3.753320872783660889e-01,3.767395615577697754e-01,3.760648965835571289e-01,3.760263621807098389e-01
3.771753609180450439e-01,3.747775554656982422e-01,3.766598105430603027e-01,3.742894828319549561e-01,3.767880499362945557e-01,3.764112889766693115e-01,3.762260675430297852e-01,3.760968446731567383e-01,3.755367994308471680e-01
3.758524060249328613e-01,3.758209943771362305e-01,3.763979673385620117e-01,3.761019110679626465e-01,3.755080103874206543e-01,3.751317560672760010e-01,3.761334717273712158e-01,3.759433329105377197e-01,3.756058812141418457e-01
3.755895197391510010e-01,3.756374120712280273e-01,3.750564754009246826e-01,3.763459920883178711e-01,3.764093220233917236e-01,3.765058815479278564e-01,3.758883476257324219e-01,3.760950565338134766e-01,3.759198784828186035e-01
