3.748654425144195557e-01,3.755625784397125244e-01,3.766734600067138672e-01,3.765624165534973145e-01,3.756625354290008545e-01
3.764949142932891846e-01,3.756198585033416748e-01,3.756619691848754883e-01,3.760038912296295166e-01,3.761561512947082520e-01
3.758825063705444336e-01,3.752730488777160645e-01,3.760906159877777100e-01,3.759219646453857422e-01,3.757852613925933838e-01
3.765208423137664795e-01,3.757593333721160889e-01,3.765935599803924561e-01,3.757628798484802246e-01,3.763100206851959229e-01
3.755004107952117920e-01,3.766689896583557129e-01,3.764249980449676514e-01,3.758448958396911621e-01,3.747797906398773193e-01
3.752775788307189941e-01,3.753858804702758789e-01,3.748838007450103760e-01,3.759174644947052002e-01,3.758625686168670654e-01
3.761018514633178711e-01,3.769371807575225830e-01,3.751530945301055908e-01,3.761898279190063477e-01,3.766812682151794434e-01
3.766060769557952881e-01,3.761284053325653076e-01,3.766518235206604004e-01,3.759123980998992920e-01,3.759927153587341309e-01
3.762494027614593506e-01,3.758117258548736572e-01,3.756066262722015381e-01,3.751541078090667725e-01,3.758292496204376221e-01
